1.426		632.930		0.842
2.274		600.168		0.819
3.098		629.279		0.615
3.725		529.019		0.267
3.998		596.923		0.255
4.254		629.345		0.296
4.561		528.315		0.308
4.880		598.322		0.546
5.432		705.067		0.308
5.745		792.344		0.511
6.262		668.127		0.325
6.593		704.746		1.347
8.294		940.645		0.853
9.153		890.481		0.830
9.989		837.885		0.575
10.569		706.359		0.290
10.865		836.750		0.261
11.127		794.580		0.279
11.411		708.699		0.308
11.754		1052.730		0.528
12.288		943.859		0.296
12.589		838.454		0.522
13.118		789.499		0.302
13.420		786.983		0.284
13.710		702.616		0.244
13.954		665.812		0.360
14.314		700.778		0.273
14.621		526.629		0.250
14.877		594.376		0.409
15.286		624.004		0.911
16.197		596.667		0.868
17.065		624.709		0.348
17.698		524.922		0.197
17.901		592.908		0.296
18.197		626.722		0.296
18.505		528.377		0.284
18.795		596.716		0.551
19.352		704.867		0.302
19.660		790.108		0.528
20.194		666.371		0.282
20.476		702.739		1.483
22.342		787.645		0.511
22.859		835.827		0.610
23.474		888.258		0.563
24.043		1050.910		0.615
24.687		941.192		0.610
25.320		1180.610		0.557
25.883		1259.300		0.627
26.516		1181.120		0.598
27.119		1052.800		0.540
27.665		942.889		0.122
27.979		889.577		0.136
28.115		939.499		0.189
28.327		1180.390		0.102
28.428		1053.790		0.148
28.582		941.863		0.128
28.716		790.299		0.151
28.872		705.159		0.148
29.020		788.095		0.134
29.154		702.190		0.148
29.308		593.290		0.168
29.498		473.477		0.063
29.842		939.022		0.424
30.370		1054.300		0.569
30.980		1180.600		0.313
31.340		1265.660		0.104
31.624		746.018		0.135
31.759		790.160		0.137
31.896		834.740		0.104
32.000		789.850		0.187
32.196		939.627		0.086
32.506		663.097		0.108
32.614		702.984		0.148
32.768		787.622		0.122
32.890		704.256		0.165
33.055		787.743		0.101
33.354		595.404		0.115
33.469		627.075		0.187
33.662		731.947		0.116
33.783		625.695		0.157
33.958		788.979		0.126
34.084		706.584		0.077
34.167		625.557		0.144
34.310		596.268		0.128
34.438		625.811		0.170
34.654		526.619		0.147
34.801		472.860		0.086
35.101		888.124		0.163
35.270		939.666		0.142
35.412		1042.480		0.074
35.486		939.632		0.086
35.577		891.273		0.215
35.850		525.618		0.097
35.966		943.722		0.120
36.087		918.923		0.152
36.261		942.484		0.086
36.396		745.703		0.147
36.542		790.582		0.126
36.866		941.253		0.488
37.487		1053.720		0.459
38.102		1181.680		0.290
38.433		1266.230		0.104
38.753		746.074		0.105
38.857		791.294		0.163
39.020		836.087		0.128
39.147		791.864		0.186
39.340		941.744		0.083
39.641		662.418		0.139
39.780		702.217		0.134
39.921		785.914		0.134
40.054		702.889		0.180
40.234		790.518		0.132
40.523		594.868		0.097
40.620		626.750		0.193
40.819		700.695		0.120
40.940		627.411		0.147
41.104		789.447		0.122
41.231		705.202		0.116
41.353		624.956		0.142
41.495		594.381		0.157
41.652		625.646		0.107
41.806		524.678		0.122
41.934		445.681		0.163
42.299		834.014		0.145
42.450		886.705		0.150
42.600		940.071		0.102
42.701		888.115		0.144
42.876		1183.780		0.102
42.979		1060.040		0.116
43.147		943.702		0.131
43.278		890.605		0.142
43.426		788.468		0.122
43.553		705.128		0.157
43.733		942.811		0.104
44.047		940.341		0.598
44.685		1055.390		0.580
45.306		1182.500		0.331
45.660		1262.400		0.134
46.003		744.748		0.142
46.145		790.895		0.168
46.314		834.086		0.096
46.409		791.365		0.186
46.605		940.198		0.086
46.909		662.783		0.129
47.038		704.128		0.149
47.193		787.890		0.129
47.322		705.685		0.163
47.485		791.230		0.115
47.785		596.292		0.100
47.885		626.619		0.196
48.087		701.279		0.120
48.207		628.070		0.141
48.366		790.607		0.078
48.444		703.772		0.189
48.638		626.539		0.122
48.760		593.076		0.161
48.921		626.121		0.106
49.080		524.972		0.152
49.232		474.718		0.109
49.550		890.856		0.151
49.707		942.029		0.123
49.830		1049.190		0.089
49.918		942.279		0.189
50.146		1187.050		0.091
50.246		1059.800		0.151
50.403		941.464		0.150
50.553		896.000		0.151
50.704		942.007		0.129
50.862		746.538		0.139
51.013		937.917		0.078
51.326		939.610		0.522
51.941		1054.260		0.522
52.557		1179.920		0.331
52.905		1258.380		0.087
53.190		744.924		0.154
53.343		790.613		0.160
53.503		833.624		0.118
53.621		789.802		0.184
53.812		941.887		0.100
54.118		661.923		0.093
54.211		702.771		0.168
54.385		787.204		0.148
54.533		704.657		0.171
54.705		790.501		0.110
54.995		595.105		0.106
55.101		625.188		0.202
55.308		701.669		0.118
55.426		629.883		0.138
55.575		792.115		0.100
55.676		706.418		0.178
55.860		624.530		0.132
55.992		594.305		0.155
56.147		625.391		0.102
56.313		524.186		0.116
56.435		446.001		0.139
56.829		835.726		0.104
56.940		888.735		0.177
57.117		941.657		0.106
57.223		891.200		0.149
57.372		945.170		0.119
57.522		891.600		0.084
57.607		789.487		0.163
57.775		704.243		0.163
57.944		608.628		0.106
58.050		591.835		0.132
58.252		944.531		0.145
58.402		835.384		0.122
58.571		785.084		0.104
58.704		704.067		0.139
58.884		789.907		0.097
58.981		703.976		0.187
59.175		624.310		0.135
59.309		590.390		0.126
59.436		625.979		0.148
59.584		592.795		0.148
59.767		526.661		0.100
59.900		472.032		0.128
60.063		596.016		0.128
60.202		527.384		0.134
60.365		468.513		0.110
60.481		416.123		0.145
60.661		470.266		0.209
60.875		414.616		0.086
60.961		390.903		0.193
61.166		467.536		0.071
61.259		470.911		0.116
61.380		415.710		0.107
61.488		392.688		0.218
61.711		467.740		0.267
62.048		627.912		1.004
63.058		595.071		0.598
64.022		631.185		0.557
64.602		531.143		0.250
64.858		598.398		0.309
65.167		631.925		0.277
65.455		529.467		0.284
65.746		598.660		0.621
66.373		704.729		0.331
66.709		793.629		0.592
67.307		666.602		0.299
67.606		704.348		1.489
69.444		938.176		0.848
70.297		890.108		0.836
71.139		841.569		0.615
71.760		707.478		0.290
72.056		838.265		0.287
72.343		798.025		0.276
72.625		708.932		0.342
73.002		1057.200		0.569
73.577		937.330		0.319
73.902		837.045		0.586
74.494		789.605		0.309
74.803		786.484		0.300
75.109		703.280		0.267
75.376		663.601		0.367
75.743		701.787		0.277
76.055		526.467		0.273
76.334		591.792		0.372
76.711		625.354		0.668
77.756		597.331		0.842
78.604		628.783		0.598
79.231		526.023		0.261
79.498		594.426		0.308
79.805		627.560		0.290
80.101		665.781		0.331
80.438		705.256		0.639
81.083		597.693		0.302
81.402		792.130		0.598
82.006		666.782		0.315
82.320		703.120		0.213
82.847		353.784		0.186
83.039		419.647		0.157
83.219		527.662		0.122
83.341		499.315		0.171
83.512		527.652		0.119
83.660		664.656		0.164
83.824		704.401		0.155
83.985		835.991		0.186
84.177		999.712		0.621
84.815		1053.630		0.621
85.518		1184.170		0.389
86.162		1418.040		0.546
86.766		1265.570		0.569
87.404		1585.690		0.546
87.973		1685.660		0.580
88.629		1581.740		0.557
89.192		1414.670		0.563
89.796		1274.780		0.116
90.098		1180.420		0.147
90.244		1260.550		0.155
90.423		938.437		0.122
90.550		789.452		0.151
90.728		701.446		0.068
90.806		625.091		0.157
