4.516		177.636		0.366
4.957		221.082		0.598
5.637		263.057		0.337
6.171		351.318		0.192
6.507		295.594		0.122
6.803		294.880		0.180
7.053		395.476		0.261
7.384		329.026		0.499
8.022		294.414		0.476
8.574		348.298		0.186
8.835		445.270		0.226
9.131		392.097		0.633
9.764		389.655		1.173
10.942		350.790		0.581
11.523		350.729		1.190
12.719		332.569		0.589
13.308		333.461		1.100
14.472		297.411		0.575
15.093		293.041		0.163
15.343		391.346		0.290
15.639		331.693		0.215
15.958		279.404		0.168
16.254		294.013		0.476
16.834		282.099		0.186
17.160		295.917		0.134
17.421		219.383		0.621
18.088		221.592		0.493
18.646		175.867		0.522
19.226		220.095		0.627
19.900		262.872		0.528
20.515		352.952		0.163
20.846		292.119		0.234
21.079		292.454		0.254
21.403		395.675		0.290
21.745		327.886		0.534
22.378		294.269		0.546
22.976		344.679		0.203
23.277		442.694		0.257
23.574		393.097		0.660
24.234		390.510		1.226
25.466		349.818		0.656
26.122		350.876		1.080
27.283		331.237		0.575
27.899		333.062		1.207
29.193		296.824		0.563
29.797		293.051		0.209
30.029		391.520		0.342
30.389		331.975		0.209
30.703		280.381		0.174
31.022		295.007		0.528
31.637		280.600		0.134
31.956		293.814		0.139
32.247		219.930		0.639
32.932		219.811		0.557
33.518		221.075		0.621
34.157		261.905		0.482
34.801		332.093		0.453
35.410		222.315		0.255
35.724		351.783		0.271
35.995		350.916		0.210
36.345		470.213		0.186
36.600		394.106		0.575
37.274		351.780		0.586
37.918		262.435		0.406
38.493		221.998		0.209
38.789		250.167		0.203
39.120		262.590		0.505
39.747		195.360		0.621
40.374		221.221		0.273
40.722		263.197		0.116
41.024		235.927		0.482
41.593		354.718		0.174
41.924		268.428		0.136
42.255		294.558		0.551
42.945		330.543		0.580
43.578		332.043		0.580
44.228		329.653		0.563
44.797		348.202		0.639
45.453		348.332		0.586
46.063		350.289		0.244
46.393		292.884		0.215
46.690		334.310		0.232
46.962		350.054		0.255
47.316		263.091		0.499
47.932		262.584		0.372
48.565		218.576		0.644
49.238		261.068		0.540
49.987		327.426		0.459
50.608		222.258		0.267
50.927		349.693		0.192
51.183		350.160		0.232
51.542		469.776		0.215
51.792		396.477		0.575
52.465		350.859		0.621
53.150		262.765		0.482
53.760		221.137		0.209
54.068		248.676		0.145
54.399		261.255		0.499
55.037		195.342		0.650
55.705		220.208		0.244
56.047		261.485		0.110
56.308		235.056		0.499
56.924		176.434		0.157
57.278		264.082		0.104
57.568		294.285		0.534
58.230		329.386		0.598
58.874		332.486		0.563
59.513		332.805		0.580
60.134		349.955		0.592
60.749		349.037		0.643
61.392		351.393		0.239
61.724		292.895		0.232
62.026		333.373		0.238
62.311		349.651		0.250
62.717		262.700		0.511
63.367		262.789		0.296
64.006		175.983		0.604
64.673		220.031		0.662
65.451		263.384		0.377
66.049		177.461		0.139
66.368		293.739		0.209
66.676		295.235		0.192
66.932		396.717		0.313
67.280		330.503		0.499
67.947		293.757		0.499
68.540		350.044		0.197
68.818		441.632		0.238
69.132		392.537		0.649
69.780		390.242		1.220
71.007		347.764		0.660
71.667		348.706		1.226
72.905		330.054		0.624
73.529		331.644		1.251
74.815		295.166		0.592
75.442		292.864		0.209
75.674		392.110		0.319
76.022		331.055		0.250
76.341		278.852		0.192
76.678		293.436		0.569
77.305		279.289		0.174
77.619		293.675		0.168
77.909		220.490		0.592
78.582		221.853		0.366
79.250		220.225		0.528
79.848		346.796		0.238
80.186		259.728		0.071
80.477		260.028		0.131
80.823		330.587		0.221
81.200		331.660		1.161
82.471		332.847		0.575
83.075		332.122		1.155
84.283		293.887		0.186
84.561		348.663		0.267
84.898		331.869		1.277
86.256		278.095		0.488
86.906		440.687		1.229
88.136		442.758		0.646
88.781		444.720		0.848
89.757		353.441		0.325
90.111		353.415		0.226
90.395		294.990		0.279
90.732		331.553		1.178
91.963		280.529		0.627
92.630		294.205		0.592
93.270		466.404		0.457
93.919		332.425		0.470
94.621		221.722		0.586
95.248		348.348		0.261
95.568		262.850		0.134
95.898		260.972		0.197
96.183		329.406		0.261
96.525		331.577		1.207
97.762		332.304		0.615
98.389		332.556		1.109
99.660		293.218		0.203
99.921		349.115		0.244
100.258		331.608		1.318
101.663		280.175		0.441
102.220		441.890		1.342
103.562		442.036		0.697
104.259		440.776		0.898
105.175		351.605		0.273
105.448		350.984		0.226
105.744		295.511		0.302
106.080		331.733		1.231
107.363		279.419		0.604
107.996		293.609		0.540
108.635		465.321		0.424
109.378		335.138		0.383
110.097		175.239		0.511
110.637		219.684		0.662
111.386		262.514		0.464
111.955		355.005		0.180
112.212		293.113		0.257
112.588		295.893		0.186
112.866		395.126		0.302
113.209		329.831		0.534
113.894		293.452		0.470
114.457		348.749		0.226
114.712		441.213		0.284
115.090		391.165		0.563
115.751		390.029		1.242
117.000		346.556		0.650
117.650		349.255		1.236
118.892		329.375		0.596
119.488		331.391		1.232
120.831		295.226		0.540
121.522		293.037		0.163
121.707		392.051		0.319
122.096		331.143		0.180
122.375		278.918		0.186
122.723		293.062		0.488
123.321		278.806		0.232
123.693		294.994		0.203
124.006		221.243		0.673
125.005		220.265		2.444
