4.923		890.897		1.445
6.449		445.476		0.499
6.954		393.915		0.656
7.610		378.338		0.238
7.877		498.819		1.625
9.503		503.903		0.493
10.002		566.315		0.412
10.420		664.969		0.432
10.852		669.317		0.583
11.447		592.806		0.369
11.816		564.992		0.485
12.307		502.185		0.459
12.771		444.907		0.830
13.607		391.125		0.342
13.955		441.738		1.155
15.180		293.439		0.470
15.685		373.328		0.389
16.086		440.208		0.470
16.562		494.687		1.451
18.019		594.753		0.424
18.466		500.307		0.482
18.953		439.768		0.209
19.168		394.976		0.267
19.441		441.701		1.939
21.409		499.998		0.470
21.885		439.795		0.203
22.094		396.380		0.250
22.349		441.871		0.406
22.761		374.985		0.401
23.173		330.454		0.975
24.178		292.858		0.917
25.124		246.974		1.428
26.558		293.035		0.412
26.987		373.127		0.401
27.394		440.154		0.447
27.847		497.362		1.434
29.292		593.948		0.377
29.669		566.446		0.546
30.221		499.960		0.226
30.453		440.468		0.226
30.685		497.605		1.370
32.055		501.613		0.447
32.508		562.889		0.430
32.984		372.410		0.383
33.396		441.936		0.470
33.866		422.150		0.424
34.302		372.723		0.987
35.300		330.971		0.981
36.322		443.505		1.463
37.808		331.875		0.461
38.269		332.480		0.427
38.713		374.464		0.493
39.213		391.318		1.306
40.536		495.731		0.511
41.053		439.922		0.610
41.691		331.636		0.244
41.958		391.301		1.324
43.294		331.053		0.424
43.741		390.457		0.482
44.228		439.910		0.464
44.698		500.061		1.335
46.045		591.110		0.418
46.469		520.643		0.517
46.997		440.103		0.389
47.392		498.027		1.382
48.814		395.667		0.354
49.191		495.507		0.401
49.598		587.155		0.493
50.097		660.848		0.644
50.747		592.272		0.235
50.982		563.699		0.882
51.865		567.128		0.589
52.460		495.492		0.250
52.715		441.729		1.332
54.047		440.068		0.461
54.555		596.163		0.401
54.967		497.214		0.412
55.385		440.062		0.865
56.256		502.242		0.302
56.581		374.790		0.865
57.464		330.439		0.964
58.445		292.094		0.993
59.437		884.765		1.207
60.709		440.141		0.476
61.190		394.925		0.392
61.582		374.718		0.415
62.020		497.669		0.946
62.973		563.480		0.569
63.547		663.301		0.255
63.803		667.194		0.546
64.354		589.062		0.369
64.723		564.563		0.456
65.184		497.981		0.418
65.614		443.793		0.662
66.281		395.910		0.290
66.577		439.374		0.882
67.495		293.131		0.929
68.441		372.508		0.459
68.905		440.694		0.383
69.300		496.291		1.219
70.525		588.799		0.424
70.954		499.696		0.435
71.396		440.221		0.174
71.575		394.060		0.279
71.860		440.193		1.724
73.590		495.916		0.511
74.106		440.037		0.174
74.286		395.081		0.261
74.553		441.677		0.348
74.925		373.757		0.441
75.372		329.627		0.900
76.312		293.299		0.784
77.119		248.161		1.324
78.454		293.105		0.377
78.855		373.479		0.395
79.255		440.342		0.354
79.615		498.087		0.958
80.585		589.778		0.830
81.421		564.791		0.447
81.879		497.813		0.168
82.053		439.955		0.232
82.292		499.652		1.138
83.453		503.411		0.476
83.934		561.297		0.453
84.428		372.618		0.383
84.817		440.820		0.662
85.478		423.398		0.279
85.763		375.489		0.848
86.622		330.734		0.929
87.580		441.145		1.231
89.008		330.855		0.406
89.414		331.270		0.435
89.855		372.775		0.377
90.239		391.017		1.289
91.550		493.587		0.401
91.957		440.177		0.644
92.630		331.887		0.244
92.903		392.766		1.196
94.151		331.093		0.406
94.581		390.924		0.389
94.975		439.903		0.493
95.475		500.270		0.964
96.450		591.509		0.743
97.199		525.244		0.424
97.634		440.165		0.435
98.075		498.940		1.364
99.451		394.559		0.377
99.846		501.173		0.430
100.287		594.246		0.482
100.775		667.455		1.144
101.947		591.071		0.412
102.365		564.118		0.755
103.126		498.332		0.261
103.393		440.767		1.219
104.676		440.341		0.430
105.152		595.477		0.430
105.599		498.190		0.435
106.040		439.767		0.470
106.516		496.417		0.493
107.032		374.406		0.894
107.938		330.461		0.975
108.965		294.042		1.515
110.481		293.077		0.580
111.090		373.212		0.522
111.618		440.088		0.563
112.187		498.059		1.341
113.627		785.201		0.491
114.117		785.490		0.578
114.701		748.612		0.308
115.014		665.874		0.476
115.496		746.529		2.653
