5.439		374.453		0.470
5.927		503.059		1.503
7.454		444.046		0.459
7.918		396.495		0.952
8.876		374.153		0.998
9.880		329.539		0.929
10.815		248.120		0.929
11.790		373.226		0.929
12.759		294.618		0.412
13.177		329.866		0.470
13.682		221.474		1.010
14.716		294.830		1.387
16.109		277.830		0.430
16.544		248.316		0.441
16.991		221.446		0.453
17.450		197.724		0.888
18.907		248.504		0.517
19.429		296.097		1.826
21.255		295.618		0.920
22.175		295.417		0.871
23.052		248.917		1.492
24.549		221.886		0.453
25.008		197.781		0.952
26.024		396.746		0.848
26.877		372.702		0.464
27.376		295.048		0.453
27.835		248.333		0.459
28.299		330.239		0.491
28.790		329.943		0.409
29.205		295.136		0.499
29.710		278.182		0.540
30.633		374.066		0.911
31.550		419.682		0.824
32.432		278.754		0.871
33.309		248.651		0.888
34.203		277.867		0.470
34.679		295.452		0.540
35.225		330.625		0.940
36.200		221.855		1.086
37.785		330.296		0.496
38.281		331.795		0.415
38.708		249.383		0.470
39.189		331.170		2.604
41.793		330.980		0.969
42.762		330.908		0.949
43.712		330.781		0.917
44.635		295.445		0.554
45.189		295.307		0.415
45.633		396.950		0.511
46.150		372.869		0.412
46.568		330.330		0.348
47.015		373.095		0.284
47.305		397.411		1.196
49.023		397.510		0.517
49.546		374.161		0.418
49.975		331.918		0.859
50.875		444.376		0.853
51.734		397.258		0.935
52.674		373.408		0.412
53.104		330.816		0.372
53.481		295.418		0.459
53.946		278.332		0.441
54.393		248.615		0.459
54.892		396.537		0.470
55.368		373.363		0.975
56.349		396.652		1.022
57.377		443.430		0.946
58.369		295.626		0.760
59.797		373.968		0.441
60.244		503.164		1.300
61.556		445.511		0.424
61.986		397.700		0.906
62.909		331.156		0.859
63.774		249.069		0.865
64.685		373.450		0.865
65.579		295.980		0.871
66.473		222.073		0.987
68.272		296.124		0.540
68.818		279.289		0.424
69.248		249.435		0.871
70.124		295.695		0.401
70.554		373.101		0.424
71.001		295.844		0.749
71.779		221.725		1.666
73.474		295.231		0.888
74.362		295.360		0.848
75.215		248.854		0.929
76.574		222.339		0.441
77.021		198.371		1.248
78.298		296.356		0.401
78.698		295.991		0.830
79.534		248.907		0.853
80.434		373.035		0.389
80.829		418.641		0.372
81.206		442.896		0.888
82.100		500.605		0.923
83.406		249.323		0.499
83.911		222.195		0.807
84.724		249.228		0.917
85.647		278.247		0.435
86.088		295.747		0.424
86.518		331.443		0.917
87.470		222.018		0.853
88.840		332.229		0.508
89.347		332.893		0.409
89.768		249.762		0.453
90.221		249.400		0.789
91.057		397.658		0.743
91.829		331.310		0.868
92.697		331.398		0.917
93.614		331.240		0.859
94.473		330.963		0.937
95.417		295.704		0.496
95.913		294.985		0.456
96.450		501.402		0.308
96.763		443.839		0.430
97.199		397.007		0.395
97.599		372.816		0.412
98.035		295.950		0.714
99.242		296.479		0.464
99.735		398.850		0.401
100.142		374.118		0.418
100.566		332.226		0.830
101.454		444.711		1.353
102.812		396.906		0.493
103.311		373.119		0.424
103.741		330.883		0.406
104.153		295.275		0.453
104.612		278.311		0.435
105.053		248.635		0.459
105.558		397.153		0.447
106.011		372.726		0.888
106.905		396.430		0.969
107.880		444.165		0.412
108.791		296.575		1.051
109.842		296.211		1.649
111.496		278.747		0.563
112.065		249.033		0.488
112.559		295.741		0.580
113.180		397.487		0.888
114.114		295.703		3.744
