4.238		441.222		1.138
5.375		559.863		1.068
6.484		422.695		1.103
7.593		499.548		1.033
8.655		373.618		0.981
9.642		417.872		1.057
10.704		442.578		0.743
11.482		293.963		0.424
11.918		333.484		1.074
13.021		442.090		1.091
14.147		557.188		1.022
15.197		418.937		1.027
16.231		497.815		1.115
17.374		373.900		0.633
18.013		421.519		0.377
18.389		442.474		0.715
19.145		293.950		0.372
19.522		329.948		0.998
20.550		442.048		0.836
21.699		443.311		0.789
22.523		557.113		0.342
22.889		441.231		0.697
23.626		586.378		0.296
23.951		441.440		0.760
24.770		585.910		0.284
25.083		441.432		0.679
25.815		560.025		0.279
26.134		442.423		0.998
27.138		422.282		1.068
28.212		442.263		0.749
28.990		444.345		0.360
29.356		421.754		0.836
30.505		443.462		1.155
31.684		560.497		1.004
32.717		418.155		1.033
33.762		497.093		1.039
34.824		372.073		0.639
35.468		418.057		0.366
35.840		441.788		0.731
36.606		294.138		0.354
36.966		330.047		1.022
38.017		438.873		1.117
39.134		441.338		0.740
39.880		501.136		0.401
40.287		567.533		0.824
41.110		591.179		0.378
41.552		332.177		0.546
42.115		377.573		0.145
42.278		332.756		0.615
42.922		440.048		1.608
