2.798		244.336		0.459
3.349		245.312		0.528
3.895		245.122		0.807
4.719		290.841		0.266
4.985		291.571		0.477
5.602		392.801		0.540
6.142		391.126		0.517
6.664		370.910		0.556
7.220		388.822		0.531
7.751		368.223		0.509
8.284		329.471		0.476
8.783		439.117		0.551
9.340		388.944		0.504
9.844		370.431		0.489
10.333		387.771		0.981
11.500		245.235		0.506
12.006		244.946		0.592
12.598		244.900		0.701
13.346		258.599		0.286
13.632		246.591		0.451
14.124		390.846		0.472
14.595		388.149		1.067
15.668		367.587		0.493
16.173		327.097		0.476
16.666		368.281		0.720
17.409		292.695		0.335
17.744		292.851		0.456
18.200		279.877		0.531
18.731		292.422		1.139
19.870		293.150		0.448
20.318		292.611		0.546
20.865		293.658		0.422
21.339		394.331		0.522
21.867		440.882		0.482
22.355		393.222		0.514
22.869		391.502		0.543
23.417		371.544		0.459
24.143		293.222		0.213
24.356		291.718		0.479
24.835		293.239		0.393
25.327		389.950		0.470
25.803		441.504		0.511
26.320		390.999		0.507
26.826		389.201		0.506
27.333		371.172		0.357
27.794		526.135		0.441
28.259		522.670		0.467
28.726		523.568		0.496
29.228		492.477		0.482
29.716		441.022		0.536
30.251		417.720		0.505
30.756		438.701		0.922
31.689		368.284		0.482
32.212		367.246		0.424
32.641		388.396		0.760
33.431		293.287		0.222
33.653		293.209		0.405
34.116		368.767		0.424
34.575		292.833		0.998
35.579		523.979		0.673
36.333		520.833		0.244
36.577		523.069		0.482
37.065		492.420		0.499
37.570		439.638		0.531
38.101		415.078		0.491
38.592		438.354		0.923
39.549		371.054		0.470
40.107		371.670		0.488
40.635		388.841		0.801
41.517		293.699		0.337
41.900		290.983		0.598
42.597		368.896		0.697
43.369		390.948		2.055
