4.452		298.758		0.406
5.004		355.724		0.511
5.584		448.670		0.540
6.211		598.108		0.197
6.496		669.721		0.134
6.657		711.547		0.102
6.786		793.126		0.134
6.925		709.195		0.152
7.077		661.326		0.098
7.181		595.363		0.134
7.314		570.965		0.569
7.988		895.608		0.209
8.266		600.736		0.122
8.400		706.957		0.134
8.551		890.304		0.099
8.673		704.766		0.122
8.800		596.977		0.244
9.149		950.971		0.534
9.741		799.468		0.145
10.043		533.151		0.116
10.199		663.643		0.082
10.304		795.759		0.122
10.437		665.365		0.116
10.594		530.161		0.226
10.884		897.847		0.493
11.482		709.887		0.192
11.807		471.096		0.076
11.941		599.478		0.093
12.040		708.164		0.151
12.202		599.048		0.134
12.359		475.648		0.180
12.672		799.745		0.528
13.298		670.524		0.135
13.601		445.425		0.104
13.729		568.977		0.128
13.874		668.967		0.122
14.002		569.521		0.145
14.176		445.958		0.174
14.483		710.660		0.337
15.081		665.134		0.123
15.204		707.823		0.145
15.349		665.052		0.098
15.453		598.059		0.185
15.638		570.408		0.152
15.929		709.736		0.197
16.242		669.800		0.121
16.364		707.542		0.157
16.520		661.817		0.112
16.632		596.998		0.156
16.817		447.543		0.186
17.113		598.352		0.168
17.415		569.273		0.144
17.559		599.872		0.135
17.694		660.335		0.087
17.781		597.424		0.260
18.040		599.693		0.315
18.657		296.814		0.517
19.232		353.044		0.586
19.859		449.383		0.453
20.509		596.496		0.180
20.805		694.394		0.128
20.933		709.469		0.145
21.095		794.681		0.145
21.246		711.290		0.144
21.390		664.793		0.106
21.502		596.150		0.185
21.687		575.269		0.477
22.314		892.847		0.232
22.616		604.163		0.104
22.765		703.934		0.131
22.896		896.327		0.139
23.035		705.478		0.181
23.216		597.637		0.218
23.539		946.864		0.569
24.189		794.188		0.226
24.509		532.556		0.116
24.677		663.085		0.104
24.799		795.353		0.139
24.944		662.239		0.110
25.118		533.298		0.186
25.426		896.311		0.360
26.047		707.240		0.192
26.356		476.089		0.086
26.511		600.995		0.092
26.604		707.310		0.186
26.796		595.672		0.145
26.970		474.490		0.221
27.283		797.876		0.511
27.922		670.458		0.203
28.264		448.630		0.104
28.386		565.894		0.145
28.549		668.246		0.104
28.677		564.465		0.128
28.828		448.204		0.163
29.158		707.797		0.499
29.785		668.338		0.134
29.919		709.354		0.133
30.052		663.966		0.140
30.198		597.056		0.168
30.366		567.119		0.168
30.703		707.555		0.168
31.022		671.331		0.116
31.138		711.041		0.147
31.285		664.770		0.103
31.393		597.527		0.192
31.614		443.445		0.238
31.916		600.023		0.163
32.223		569.177		0.144
32.368		598.340		0.152
32.520		663.140		0.081
32.601		597.206		0.272
32.873		599.023		0.401
33.570		353.213		0.505
34.139		448.315		0.592
34.737		531.704		0.441
35.457		708.804		0.197
35.741		800.236		0.134
35.881		898.848		0.163
36.061		950.390		0.131
36.192		900.804		0.141
36.339		789.414		0.139
36.484		709.672		0.150
36.635		669.185		0.419
37.239		895.512		0.192
37.541		947.583		0.134
37.675		894.845		0.133
37.814		800.655		0.215
38.150		900.605		0.134
38.290		797.286		0.180
38.475		710.231		0.186
38.783		353.893		0.145
38.934		396.528		0.134
39.073		446.477		0.209
39.410		469.312		0.106
39.516		442.708		0.126
39.648		396.282		0.255
40.049		446.672		0.122
40.176		395.947		0.157
40.339		355.203		0.151
40.670		703.622		0.155
40.824		666.123		0.159
40.989		595.343		0.267
41.331		665.677		0.106
41.506		594.236		0.134
41.651		526.524		0.273
41.964		597.766		0.134
42.109		527.393		0.168
42.284		473.265		0.174
42.585		790.707		0.151
42.742		704.661		0.158
42.900		667.924		0.173
43.230		707.247		0.134
43.398		663.590		0.134
43.537		595.685		0.192
43.879		657.420		0.093
43.973		592.030		0.168
44.182		530.063		0.104
44.530		901.010		0.129
44.659		798.474		0.138
44.803		709.766		0.209
45.128		798.457		0.145
45.279		708.483		0.147
45.425		670.013		0.208
45.738		708.500		0.120
45.858		666.361		0.170
46.034		598.967		0.197
46.347		793.166		0.174
46.678		535.768		0.180
46.962		708.851		0.209
47.282		675.533		0.131
47.413		707.868		0.124
47.543		793.432		0.151
47.700		709.853		0.212
47.911		707.454		0.444
48.623		353.870		0.604
49.290		446.835		0.604
49.935		531.829		0.377
50.625		711.434		0.197
50.916		798.457		0.122
51.043		896.837		0.180
51.223		946.871		0.164
51.387		898.415		0.109
51.502		793.814		0.145
51.664		708.293		0.168
51.833		669.184		0.372
52.477		892.118		0.174
52.785		949.547		0.133
52.918		894.799		0.163
53.098		796.477		0.192
53.388		897.112		0.128
53.522		793.645		0.197
53.725		706.594		0.215
54.050		356.082		0.174
54.230		398.273		0.157
54.393		446.729		0.203
54.718		473.822		0.144
54.862		444.193		0.128
54.996		396.130		0.261
55.380		447.416		0.099
55.479		396.067		0.197
55.681		355.236		0.163
56.047		708.512		0.094
56.141		662.558		0.190
56.337		597.198		0.203
56.674		668.782		0.128
56.831		594.002		0.134
56.988		531.231		0.180
57.272		600.340		0.122
57.406		527.013		0.186
57.591		471.704		0.116
57.899		791.145		0.127
58.026		709.924		0.170
58.196		667.019		0.208
58.520		709.840		0.134
58.654		667.221		0.180
58.839		597.119		0.250
59.159		656.727		0.104
59.263		593.433		0.188
59.466		535.552		0.122
59.803		896.924		0.134
59.960		798.463		0.104
60.070		708.564		0.238
60.395		796.038		0.157
60.558		707.916		0.146
60.703		668.243		0.197
61.022		709.475		0.122
61.144		664.817		0.186
61.335		599.264		0.203
61.655		795.154		0.180
61.986		531.768		0.192
62.293		710.297		0.192
62.630		667.276		0.120
62.750		706.178		0.164
62.932		794.180		0.134
63.071		709.501		0.215
63.286		708.138		0.430
64.052		296.884		0.592
64.737		351.580		0.551
65.358		446.918		0.505
66.014		598.542		0.232
66.339		666.866		0.140
66.479		705.419		0.150
66.635		792.449		0.163
66.804		709.484		0.156
66.960		663.982		0.128
67.094		595.199		0.192
67.286		565.620		0.411
67.971		894.549		0.163
68.261		601.882		0.116
68.389		709.578		0.139
68.545		899.362		0.116
68.673		710.266		0.163
68.841		598.608		0.215
69.161		949.256		0.580
69.799		799.974		0.174
70.118		532.555		0.110
70.269		666.350		0.115
70.385		794.179		0.111
70.554		666.397		0.104
70.699		531.143		0.197
71.018		898.405		0.476
71.668		708.494		0.192
71.980		471.883		0.075
72.144		601.308		0.116
72.266		709.259		0.145
72.417		596.725		0.145
72.591		471.443		0.186
72.916		795.772		0.528
73.572		670.113		0.134
73.892		449.086		0.116
74.048		569.126		0.134
74.199		666.703		0.116
74.321		568.661		0.128
74.472		446.012		0.203
74.838		708.359		0.412
75.505		667.196		0.081
75.586		706.002		0.146
75.732		663.417		0.116
75.854		596.739		0.169
76.023		569.527		0.150
76.330		707.438		0.215
76.672		669.593		0.155
76.827		709.180		0.154
76.981		664.832		0.126
77.107		596.597		0.181
77.322		447.801		0.215
77.624		596.176		0.157
77.944		563.092		0.146
78.089		601.168		0.168
78.258		666.000		0.086
78.343		599.678		0.256
78.600		601.489		0.284
79.244		530.741		0.377
79.679		597.456		0.145
79.842		535.884		0.128
79.988		602.561		0.160
80.148		667.125		0.187
80.463		708.467		0.120
80.583		668.583		0.170
80.759		597.788		0.139
80.922		527.675		0.186
81.136		502.315		0.488
81.647		531.433		0.163
81.810		508.803		0.156
81.966		531.810		0.126
82.092		597.374		0.176
82.390		659.768		0.091
82.482		597.956		0.187
82.692		526.731		0.122
82.814		500.743		0.191
83.005		526.431		0.459
83.499		596.132		0.134
83.679		537.064		0.122
83.801		596.771		0.139
83.946		664.024		0.168
84.254		706.534		0.134
84.387		667.324		0.174
84.567		597.164		0.192
84.927		532.044		0.900
85.879		501.392		0.250
86.192		447.742		0.354
86.924		668.205		0.431
87.355		707.393		0.173
87.528		666.863		0.128
87.655		709.991		0.163
87.824		795.301		0.186
88.126		895.004		0.186
88.317		796.471		0.116
88.439		706.755		0.151
88.590		665.061		0.156
88.746		705.302		0.448
89.199		792.016		0.209
89.408		706.900		0.150
89.559		793.411		0.140
89.722		892.173		0.163
90.006		946.419		0.139
90.145		892.765		0.163
90.320		792.037		0.128
90.453		708.133		0.191
90.644		663.533		0.464
91.108		703.830		0.163
91.271		665.094		0.152
91.423		703.904		0.163
91.591		794.165		0.128
91.916		894.571		0.180
92.105		795.606		0.097
92.206		708.960		0.158
92.365		668.559		0.144
92.509		706.807		0.260
92.851		796.885		0.203
93.176		798.800		0.052
93.227		895.329		0.100
93.328		806.962		0.052
93.379		896.703		0.099
93.478		799.346		0.058
93.536		893.375		0.081
93.623		792.573		0.053
93.676		708.825		0.104
93.780		796.682		0.098
93.884		896.246		0.464
94.674		531.115		0.424
95.144		598.108		0.110
95.266		529.526		0.116
95.417		597.501		0.128
95.573		664.612		0.180
95.869		706.814		0.151
96.020		667.602		0.168
96.194		596.583		0.139
96.351		525.393		0.169
96.520		499.920		0.422
96.942		527.970		0.204
97.146		503.737		0.157
97.303		526.266		0.116
97.425		594.946		0.226
97.739		660.176		0.163
97.907		593.877		0.128
98.069		527.549		0.093
98.162		498.879		0.190
98.352		530.821		0.488
98.841		594.347		0.152
98.992		542.804		0.163
99.155		595.309		0.134
99.294		664.568		0.151
99.643		704.871		0.208
99.851		661.098		0.146
100.003		594.534		0.290
100.316		530.178		0.962
101.278		500.019		0.309
101.593		447.313		0.354
102.307		669.283		0.446
102.753		706.686		0.171
102.924		668.780		0.110
103.034		707.024		0.184
103.224		793.294		0.197
103.555		896.850		0.151
103.712		796.138		0.116
103.834		705.014		0.168
104.002		666.060		0.181
104.183		705.633		0.493
104.681		790.323		0.145
104.855		705.035		0.122
104.983		792.648		0.157
105.146		892.054		0.209
105.442		942.218		0.159
105.601		890.736		0.149
105.755		791.692		0.128
105.889		704.229		0.192
106.081		664.754		0.435
106.516		703.837		0.192
106.707		666.027		0.122
106.829		705.529		0.163
106.998		793.521		0.145
107.346		893.276		0.151
107.503		797.140		0.122
107.630		709.689		0.145
107.775		670.079		0.120
107.896		705.525		0.350
108.275		794.675		0.226
108.553		792.331		0.074
108.627		898.226		0.100
108.727		809.716		0.053
108.780		891.240		0.099
108.879		797.015		0.063
108.942		884.589		0.081
109.029		786.878		0.041
109.071		705.685		0.110
109.180		794.365		0.099
109.285		896.608		0.459
110.074		294.854		0.557
110.637		353.678		0.656
111.351		444.399		0.586
111.984		596.474		0.151
112.315		669.168		0.116
112.431		706.866		0.116
112.553		790.269		0.168
112.727		708.701		0.151
112.878		664.082		0.116
113.029		596.684		0.156
113.185		569.192		0.430
113.801		893.308		0.180
114.097		601.766		0.139
114.242		709.143		0.116
114.387		890.874		0.122
114.527		708.069		0.157
114.689		597.165		0.215
115.003		946.947		0.598
115.676		792.136		0.192
116.042		528.057		0.098
116.193		663.183		0.128
116.355		792.573		0.104
116.477		664.527		0.134
116.640		528.926		0.244
116.965		892.643		0.435
117.621		707.379		0.232
117.936		466.468		0.091
118.062		600.153		0.151
118.219		707.472		0.139
118.370		595.347		0.174
118.561		470.175		0.197
118.857		793.558		0.580
119.554		672.861		0.134
119.886		446.541		0.091
120.012		564.812		0.134
120.163		666.853		0.116
120.291		566.958		0.139
120.448		446.956		0.232
120.796		709.510		0.366
121.469		666.069		0.099
121.569		707.556		0.154
121.723		666.997		0.118
121.847		600.497		0.181
122.028		567.040		0.196
122.352		711.491		0.221
122.654		665.492		0.144
122.798		707.233		0.157
122.955		662.896		0.163
123.124		595.107		0.174
123.327		446.933		0.250
123.629		597.257		0.267
123.966		565.945		0.168
124.133		597.165		0.198
124.337		664.051		0.266
124.603		595.444		0.307
124.911		595.140		2.335
