1.236		249.682		0.305
1.542		249.131		0.560
2.142		374.586		0.266
2.408		374.036		0.628
3.036		373.836		0.310
3.346		373.258		0.590
4.005		248.235		0.287
4.293		248.201		0.608
4.901		248.454		0.301
5.202		247.845		0.615
5.857		372.985		0.256
6.113		372.431		0.583
6.696		372.723		0.307
7.003		372.174		0.601
7.651		248.042		0.270
7.921		247.745		0.362
8.557		295.182		0.244
8.824		295.838		0.610
9.456		221.504		0.283
9.740		221.714		0.622
10.397		330.680		0.203
10.675		329.721		0.633
11.331		248.585		0.264
11.595		248.249		0.593
12.188		248.195		0.288
12.476		248.041		0.644
13.125		221.085		0.297
13.422		220.980		0.388
14.071		248.472		0.268
14.339		248.930		0.137
14.476		248.637		0.141
14.616		248.528		0.150
14.766		248.977		0.141
14.907		249.144		0.287
15.194		248.951		0.132
15.326		248.936		0.133
15.458		248.535		0.154
15.612		248.826		0.155
15.767		249.299		0.306
16.073		248.754		0.156
16.230		248.468		0.138
16.367		248.618		0.147
16.514		248.336		0.158
16.672		248.855		0.311
16.984		248.499		0.162
17.146		248.267		0.149
17.295		248.441		0.153
17.448		248.765		0.158
17.606		248.634		0.319
17.926		248.047		0.162
18.088		248.327		0.141
18.229		248.098		0.145
18.373		248.283		0.159
18.533		248.564		0.315
18.848		248.442		0.151
18.999		248.281		0.135
19.134		248.556		0.132
19.265		248.310		0.147
19.418		221.202		0.304
19.721		220.651		0.169
19.891		220.265		0.143
20.034		220.679		0.144
20.178		220.613		0.134
20.317		248.480		0.347
20.664		248.034		0.158
20.822		248.233		0.144
20.966		247.929		0.162
21.129		247.847		0.151
21.280		248.319		0.316
21.596		248.644		0.154
21.750		248.400		0.146
21.896		248.079		0.136
22.032		247.990		0.148
22.180		247.941		0.287
22.466		247.727		0.150
22.616		248.296		0.143
22.759		247.662		0.140
22.899		248.182		0.153
23.057		221.262		0.298
23.355		221.116		0.158
23.513		221.769		0.133
23.646		221.112		0.132
23.778		220.330		0.133
23.917		248.226		0.330
24.247		249.310		0.146
24.892		248.433		0.306
25.198		248.828		0.152
25.350		248.690		0.135
25.485		249.141		0.138
25.622		248.300		0.150
25.772		249.276		0.327
26.099		248.969		0.147
26.246		248.972		0.132
26.378		248.994		0.143
26.520		249.038		0.142
26.668		221.575		0.328
26.996		220.853		0.147
27.143		220.705		0.140
27.283		220.803		0.139
27.421		220.690		0.135
27.562		248.558		0.283
27.845		248.514		0.146
27.991		249.011		0.133
28.123		249.078		0.135
28.258		248.924		0.204
28.468		221.486		0.277
28.745		220.624		0.142
28.887		220.645		0.140
29.027		220.915		0.144
29.170		220.865		0.129
29.299		221.314		0.277
29.576		220.041		0.136
29.711		220.226		0.138
29.849		220.695		0.127
29.976		220.966		0.158
30.134		221.308		0.306
30.440		219.521		0.152
30.592		219.933		0.138
30.730		220.280		0.146
30.876		220.330		0.133
31.008		221.139		0.313
31.321		219.970		0.145
31.466		220.121		0.129
31.595		220.390		0.129
31.723		220.701		0.140
31.869		248.616		0.297
32.166		248.025		0.597
32.787		184.496		0.295
33.082		184.650		0.390
33.721		185.333		0.289
34.010		185.490		0.570
34.598		249.534		0.290
34.888		248.840		0.630
35.517		249.127		0.291
35.808		248.365		0.595
36.420		185.240		0.297
36.717		185.026		0.608
37.326		184.963		0.303
37.629		184.990		0.597
38.249		248.559		0.275
38.524		247.604		0.328
39.108		148.091		0.273
39.422		147.815		0.575
40.031		221.844		0.273
40.345		221.558		0.592
40.960		166.328		0.238
41.198		166.583		0.592
41.877		248.661		0.288
42.165		248.057		0.310
42.783		248.639		0.272
43.055		249.191		0.610
43.671		221.881		0.310
43.981		221.900		0.274
44.255		221.461		0.263
44.524		248.680		0.311
44.836		248.428		0.131
44.966		248.214		0.152
45.118		247.990		0.138
45.256		247.963		0.153
45.409		248.472		0.312
45.721		247.635		0.133
45.854		248.132		0.150
46.004		247.687		0.155
46.159		247.949		0.145
46.304		248.326		0.313
46.617		247.142		0.156
46.773		247.415		0.135
46.908		247.533		0.149
47.057		247.926		0.136
47.193		248.236		0.311
47.504		247.353		0.131
47.635		247.160		0.140
47.774		247.023		0.156
47.931		247.348		0.139
48.069		248.642		0.338
