4.950		246.256		0.385
5.335		259.100		0.296
5.689		293.832		0.238
5.933		330.750		0.279
6.216		352.643		0.324
6.551		291.612		0.229
6.780		258.708		0.309
7.089		246.919		0.613
7.703		292.774		0.180
7.889		261.675		0.145
8.075		248.254		0.360
8.800		249.442		0.179
8.980		263.507		0.262
9.282		293.882		0.267
9.555		331.966		0.289
9.844		350.200		0.280
10.147		293.685		0.226
10.385		260.474		0.290
10.676		247.822		0.946
11.627		262.306		0.743
12.399		326.553		0.354
12.759		293.865		0.271
13.031		248.219		0.370
13.401		261.413		0.241
14.218		249.597		0.217
14.436		263.372		0.262
14.698		294.091		0.320
15.023		332.382		0.311
15.335		353.769		0.299
15.634		291.825		0.277
15.910		260.825		0.342
16.252		246.934		0.582
16.840		293.586		0.163
17.009		262.704		0.156
17.164		248.441		0.291
17.874		248.566		0.250
18.124		261.462		0.247
18.401		292.249		0.238
18.646		330.025		0.273
18.924		352.347		0.324
19.249		291.324		0.227
19.476		259.268		0.319
19.824		247.778		0.995
20.819		261.497		0.729
21.635		326.160		0.290
21.931		293.947		0.267
22.198		247.308		0.326
22.524		259.878		0.191
25.693		592.402		0.284
25.977		592.295		0.308
26.291		664.325		0.261
26.558		593.615		0.226
29.327		594.960		0.244
29.576		528.777		0.261
30.203		524.766		0.303
30.506		493.941		0.208
31.104		492.525		0.307
31.417		441.837		0.267
32.020		438.886		0.284
32.311		387.869		0.271
32.582		391.075		0.048
32.630		416.950		0.052
32.682		387.748		0.140
32.822		371.692		0.072
32.894		392.879		0.154
33.054		438.543		0.285
33.339		374.623		0.216
33.554		390.439		0.470
35.196		466.859		0.245
35.440		442.628		0.348
35.811		586.263		0.221
36.049		693.874		0.650
36.699		657.349		0.138
36.837		590.695		0.175
37.012		516.201		0.118
37.129		494.511		0.179
37.309		518.360		0.319
37.645		662.329		0.859
38.510		592.464		0.163
38.679		526.315		0.128
38.806		495.595		0.110
38.922		442.138		0.209
39.137		494.560		0.290
39.445		590.453		1.022
40.472		529.473		0.104
40.576		563.844		0.054
40.630		525.572		0.173
40.809		498.663		0.109
40.918		524.891		0.123
41.041		497.823		0.216
44.153		389.505		0.319
44.471		392.002		0.262
44.751		416.853		0.349
45.100		389.350		0.284
45.384		495.109		0.341
45.725		517.989		0.256
45.987		582.987		0.290
46.283		656.790		0.337
46.643		698.706		0.296
46.957		584.003		0.273
47.235		524.030		0.290
47.549		491.643		1.004
48.559		545.891		0.911
49.476		658.614		0.302
49.784		579.229		0.232
50.045		495.509		0.360
50.405		523.380		0.250
51.045		247.841		0.352
51.397		260.455		0.332
51.729		294.011		0.319
52.053		329.987		0.325
52.384		351.180		0.645
53.029		261.384		0.348
53.377		263.044		2.822
56.199		247.829		0.829
57.028		261.624		0.689
57.718		248.586		0.285
58.003		262.276		0.337
61.173		587.252		0.294
61.467		592.820		0.292
61.765		662.366		0.290
62.061		587.746		0.331
64.888		588.073		0.302
65.196		528.687		0.244
65.776		528.289		0.353
66.129		496.460		0.228
66.746		491.269		0.290
67.053		442.721		0.261
67.640		444.601		0.319
67.965		391.541		0.210
68.175		388.157		0.073
68.248		415.933		0.065
68.313		391.178		0.135
68.448		376.401		0.103
68.551		394.903		0.128
68.685		439.000		0.221
68.917		375.559		0.215
69.132		390.743		0.476
70.711		469.038		0.313
71.024		442.501		0.291
71.315		589.977		0.242
71.557		696.476		0.696
72.253		656.881		0.152
72.405		586.895		0.145
72.550		515.603		0.117
72.667		494.924		0.186
72.853		518.745		0.244
73.114		658.773		0.743
73.863		585.580		0.145
74.014		523.495		0.134
74.147		493.387		0.087
74.240		442.628		0.163
74.408		490.873		0.284
74.710		583.463		0.755
75.471		528.627		0.075
75.545		555.186		0.071
75.617		516.892		0.064
75.680		489.257		0.097
75.778		511.028		0.084
75.862		491.624		0.218
79.581		390.543		0.279
79.860		394.479		0.296
80.156		419.430		0.369
80.525		393.767		0.251
80.776		495.191		0.372
81.149		524.774		0.278
81.432		583.694		0.261
81.699		659.235		0.295
81.995		699.601		0.309
82.304		587.006		0.319
82.628		525.578		0.250
82.884		492.481		1.051
83.940		547.767		0.900
84.846		655.920		0.348
85.194		579.938		0.244
85.438		494.341		0.353
85.791		519.648		0.268
86.487		248.832		0.316
86.803		260.957		0.306
87.110		292.232		0.273
87.388		331.587		0.348
87.742		350.464		0.610
88.352		261.583		0.361
88.713		260.973		2.802
91.521		249.012		0.882
92.410		261.836		0.649
93.058		250.421		0.302
93.360		262.097		0.245
96.171		331.148		0.157
96.380		331.736		0.294
96.674		351.133		0.338
97.012		332.008		0.320
97.948		470.404		0.186
98.180		468.642		0.348
98.528		469.187		0.627
99.468		468.750		0.987
100.479		392.671		0.871
101.419		261.974		1.980
103.427		207.637		0.668
104.101		220.784		0.237
104.338		230.527		0.599
104.943		220.860		0.371
105.313		211.734		0.568
105.882		220.092		0.361
106.249		232.677		0.580
106.829		221.102		0.308
107.212		421.754		0.662
107.880		443.559		0.360
108.315		501.449		0.536
108.851		524.292		0.231
109.203		261.027		0.499
109.702		322.785		0.117
109.819		291.527		0.219
110.039		259.513		0.326
110.904		346.941		0.108
111.012		327.765		0.082
111.094		296.134		0.038
111.132		324.714		0.063
111.206		392.692		0.424
111.705		437.785		0.214
111.919		387.318		0.116
112.036		350.249		0.058
112.094		529.296		0.175
112.565		523.107		0.103
112.667		496.128		0.078
112.745		523.095		0.162
112.979		665.395		0.137
113.331		662.925		0.128
113.615		661.476		0.145
113.940		661.384		0.273
114.219		621.772		0.236
114.455		590.142		0.368
114.828		531.414		0.290
115.513		584.104		0.079
115.593		527.285		0.068
115.661		498.250		0.054
115.715		522.699		0.077
115.798		589.891		0.221
116.582		394.289		0.313
116.901		441.936		0.255
117.180		495.151		0.290
117.522		520.738		0.215
119.002		331.834		0.208
119.287		331.244		0.261
119.606		345.969		0.324
119.930		331.682		0.216
120.900		469.893		0.257
121.157		468.093		0.364
121.521		466.734		0.604
122.517		470.574		0.908
123.466		391.097		0.830
124.349		264.345		1.933
126.340		209.590		0.580
126.926		222.250		0.369
127.295		231.987		0.641
127.936		221.656		0.392
128.328		209.685		0.657
128.985		220.054		0.374
129.364		232.591		0.602
129.966		219.879		0.315
130.339		414.696		0.615
130.961		438.150		0.358
131.318		496.796		0.576
131.894		522.068		0.245
132.261		261.148		0.528
132.963		291.842		0.197
133.160		261.920		0.395
134.051		348.167		0.160
134.211		323.329		0.051
134.262		292.924		0.034
134.296		323.055		0.100
134.396		394.854		0.291
134.925		421.789		0.076
135.001		397.950		0.136
135.137		371.207		0.103
135.240		388.173		0.038
135.278		525.074		0.176
135.843		584.783		0.110
135.959		530.793		0.056
136.014		500.158		0.058
136.072		528.090		0.153
136.226		661.148		0.163
136.481		659.854		0.192
136.760		658.074		0.145
137.115		658.083		0.322
137.438		624.118		0.239
137.683		589.521		0.389
138.077		530.641		0.284
138.887		588.319		0.085
138.971		530.103		0.069
139.041		496.210		0.073
139.114		527.748		0.082
139.196		587.024		0.159
140.214		396.319		0.197
140.417		442.015		0.255
140.678		494.088		0.348
141.027		525.889		0.244
142.443		443.082		0.327
142.769		469.117		0.266
143.052		584.748		0.627
144.583		504.843		0.099
144.682		528.405		0.260
144.942		698.702		0.293
145.235		657.960		0.244
146.361		396.447		0.242
146.603		418.307		0.343
146.946		526.332		0.507
148.306		527.859		0.254
148.560		560.916		0.274
148.852		700.717		0.540
150.349		391.081		0.218
150.567		392.658		0.239
150.806		780.399		0.506
151.394		393.150		0.325
151.725		360.094		0.383
