20.626		299.105		0.575
21.236		449.069		1.086
22.339		356.510		1.115
23.459		298.211		0.998
24.463		280.324		1.104
25.568		298.301		0.167
26.106		335.487		0.569
26.681		355.971		1.265
27.952		398.675		0.244
28.202		356.321		0.296
28.504		334.916		0.261
28.771		298.078		0.720
31.389		224.132		0.163
31.650		252.190		0.237
31.887		265.019		0.268
32.161		224.090		0.250
32.451		356.414		0.749
33.241		251.201		0.232
33.496		334.815		0.830
34.326		356.156		0.195
34.521		334.948		0.263
34.790		297.695		0.226
35.023		334.057		0.273
35.301		397.963		0.219
35.520		374.618		0.286
35.818		447.376		0.267
36.091		398.906		1.010
37.124		298.165		1.509
38.639		264.383		0.296
38.941		237.464		0.273
39.220		264.295		0.482
39.707		298.347		0.267
39.980		264.122		0.267
40.270		375.572		0.520
40.791		398.026		0.261
41.052		375.453		0.228
41.286		423.277		0.421
41.707		448.002		0.316
42.023		422.970		0.250
42.279		503.408		0.203
42.488		449.162		0.325
42.819		505.009		0.273
43.097		448.748		0.250
43.353		504.267		0.524
43.877		532.263		0.230
44.106		503.324		0.245
44.357		563.216		0.447
44.804		594.903		0.250
45.083		421.929		0.244
45.332		448.460		1.318
46.656		356.472		0.261
46.923		398.887		0.731
47.660		335.073		0.277
47.937		356.397		0.745
48.699		298.057		0.261
48.966		335.478		0.203
49.518		299.391		1.265
50.789		252.219		0.250
51.044		280.850		0.522
51.573		298.978		0.737
52.316		265.249		0.267
52.589		237.811		0.964
53.558		224.322		0.853
54.464		398.069		0.232
54.702		356.294		0.279
54.986		398.707		0.221
55.212		356.400		0.279
55.497		335.794		0.255
55.758		298.176		0.250
56.019		356.103		0.229
56.248		335.339		0.265
56.519		297.790		0.209
56.762		449.939		0.279
57.517		356.699		0.255
57.790		476.449		0.691
58.510		357.986		0.255
58.823		597.370		0.755
59.584		710.669		0.302
59.897		898.272		0.766
60.727		449.607		0.221
60.977		334.365		0.511
63.078		335.971		1.045
64.152		449.572		1.074
65.249		356.736		1.273
66.522		356.641		0.277
66.805		335.575		0.238
67.049		298.529		0.261
67.316		264.478		0.261
67.583		297.732		0.302
67.891		264.645		0.229
68.119		251.545		0.241
68.367		224.550		1.057
69.458		298.023		0.935
70.398		280.818		1.091
71.513		224.205		0.424
72.552		358.122		1.103
73.661		401.343		0.453
74.119		449.833		0.522
74.648		473.948		1.335
75.988		533.857		0.226
76.221		475.491		0.258
76.479		449.631		0.212
76.697		399.380		1.312
78.020		335.492		0.273
78.299		356.070		0.551
78.879		474.998		1.306
80.191		399.309		0.267
80.464		448.491		0.511
81.004		595.858		1.324
82.333		504.839		0.290
82.635		531.003		0.488
83.140		710.488		1.329
84.475		595.281		0.226
84.708		664.050		0.244
85.253		451.928		0.540
86.287		807.909		0.377
86.670		717.555		0.250
86.925		666.929		0.203
87.134		598.776		1.004
88.196		355.602		0.226
88.452		475.986		1.016
89.473		447.227		0.267
89.955		450.531		2.305
92.266		475.461		0.308
92.579		448.908		0.261
92.846		398.541		0.250
93.102		449.254		0.522
93.636		474.535		0.795
94.437		398.494		0.267
94.750		597.310		1.231
96.323		669.536		0.987
97.316		712.476		1.295
98.628		598.295		0.226
98.860		667.010		0.766
99.632		564.284		0.276
99.908		596.987		0.769
100.706		506.783		0.244
100.956		563.834		0.459
101.449		449.538		0.488
101.960		597.031		0.714
102.680		534.323		0.245
102.924		503.279		0.220
103.150		449.526		0.337
103.493		503.319		0.679
104.178		451.051		0.464
118.638		298.906		1.057
119.729		450.098		1.057
120.797		357.218		1.068
121.871		298.912		0.987
122.864		281.121		1.051
123.920		298.183		0.517
124.443		333.835		0.517
124.965		355.194		1.364
126.335		399.020		0.226
126.567		356.476		0.279
126.852		335.007		0.273
127.130		297.821		1.260
128.396		333.710		0.273
128.675		297.997		0.244
128.924		264.913		0.244
129.174		237.571		1.196
130.515		531.801		0.226
130.747		474.995		0.187
130.934		448.943		0.301
131.240		399.156		1.126
132.837		400.717		0.482
133.324		450.491		5.451
139.158		451.860		0.435
139.600		476.662		0.772
140.424		401.441		0.168
140.656		597.134		1.155
141.916		236.172		0.221
142.177		264.758		0.470
142.676		355.669		1.271
143.953		296.964		0.255
144.215		334.360		0.493
144.731		449.135		1.347
146.090		356.432		0.238
146.333		398.447		0.488
146.844		532.778		1.271
148.144		448.367		0.267
148.417		502.386		0.563
151.175		450.392		0.755
153.334		423.438		1.045
154.385		448.311		1.498
155.970		224.113		0.534
156.527		297.705		13.206
