28.736		446.675		0.998
29.763		598.179		1.062
30.843		529.019		1.033
31.888		445.327		1.062
32.956		417.976		1.016
33.978		445.202		0.551
34.535		501.951		0.580
35.121		529.367		1.184
36.311		598.308		0.250
36.567		529.734		0.226
36.799		471.935		0.319
37.124		445.343		1.161
38.314		352.569		0.296
38.622		393.796		0.586
39.231		528.849		1.236
40.508		445.742		0.244
40.758		500.993		0.528
41.315		670.750		1.231
42.563		560.360		0.238
42.807		597.431		0.563
43.388		792.174		1.225
44.624		672.138		0.270
44.894		708.003		0.461
45.356		671.417		0.737
46.116		882.630		0.215
46.366		597.825		0.772
47.173		671.493		0.284
47.474		559.286		0.456
47.930		597.650		0.212
48.171		445.492		0.279
48.455		501.925		0.795
49.262		560.710		0.255
49.524		596.749		0.488
50.058		445.369		2.560
52.623		471.838		0.789
53.912		334.058		0.238
54.173		447.024		0.745
54.918		472.420		0.243
55.161		445.787		0.208
55.404		395.133		0.261
55.671		444.585		0.534
56.211		502.446		0.551
56.768		529.048		1.196
57.981		445.661		0.270
58.251		471.466		0.559
58.810		445.845		0.553
59.398		597.034		0.842
60.251		501.773		0.260
60.511		528.084		0.457
60.968		501.145		0.491
61.482		670.912		0.766
62.289		445.020		0.232
62.544		595.992		1.074
63.630		528.349		0.258
63.888		500.744		0.261
64.149		527.463		0.247
64.402		596.580		0.279
64.692		670.045		0.775
65.467		671.588		0.270
65.743		596.427		0.255
66.004		528.401		0.284
66.294		500.793		1.057
67.356		528.090		0.551
67.925		417.328		0.511
68.436		444.629		0.255
68.703		392.900		0.210
68.914		372.300		0.242
69.162		331.765		0.255
69.429		372.253		0.511
69.945		393.079		0.418
70.793		396.935		0.174
70.990		354.670		0.245
71.236		334.372		0.248
71.484		354.521		0.257
71.741		333.853		0.213
71.971		297.680		0.255
72.233		265.608		0.308
72.587		297.315		0.894
85.282		333.101		1.068
86.374		444.822		0.981
87.384		352.204		1.033
88.440		295.287		1.062
89.555		277.062		1.033
90.611		295.913		0.511
91.145		332.123		0.517
91.668		352.572		1.184
92.869		393.936		0.221
93.096		352.318		0.239
93.335		331.889		0.300
93.641		295.913		1.533
95.220		444.888		0.232
95.476		352.413		0.255
95.754		470.890		0.691
96.503		395.395		0.302
96.828		527.761		0.685
97.519		444.644		0.284
97.827		595.715		0.459
98.332		394.578		0.511
98.866		527.883		0.482
99.383		352.436		0.499
99.905		470.545		0.488
100.422		331.949		0.505
100.950		444.106		0.993
101.972		331.644		0.464
102.465		443.931		0.772
103.243		417.565		0.250
103.516		372.602		0.238
103.760		417.313		0.250
104.015		444.376		0.836
104.874		393.318		0.250
105.141		351.925		0.239
105.381		331.292		0.237
105.640		295.812		0.239
105.880		277.874		0.271
106.163		295.746		0.435
106.616		352.320		0.226
106.854		296.326		0.250
107.144		470.326		0.499
107.660		394.370		0.232
107.910		332.241		0.261
108.195		444.921		0.789
109.025		707.514		0.215
109.268		500.633		0.482
109.791		559.795		0.534
110.354		596.623		0.493
110.865		501.614		0.244
111.126		394.286		0.238
111.387		527.509		0.453
111.858		445.102		0.226
112.107		352.683		0.226
112.357		471.735		0.232
112.606		598.047		0.279
112.902		794.064		0.708
113.622		670.343		0.290
113.912		705.720		0.366
114.679		706.444		0.261
114.940		670.042		0.209
115.172		597.182		0.273
115.451		561.198		1.062
116.519		598.231		0.261
116.798		530.539		0.232
117.036		473.087		0.241
117.276		446.523		0.241
117.529		395.166		0.226
117.773		446.205		0.303
118.076		472.056		0.242
118.324		528.818		0.261
118.603		598.466		0.226
118.882		445.065		0.279
119.183		597.024		0.784
119.984		501.945		0.279
120.269		560.108		0.778
121.064		672.274		0.197
121.302		445.425		0.232
121.552		559.311		0.273
121.830		596.240		0.470
122.370		471.873		0.244
122.626		393.924		0.250
122.893		332.366		1.016
123.914		352.733		0.528
124.460		393.468		0.493
124.959		444.953		0.679
126.103		503.774		0.464
126.608		562.946		0.512
127.120		599.420		0.788
128.738		375.589		0.505
129.243		397.763		0.180
129.429		448.014		0.290
129.725		473.355		0.551
130.753		527.887		0.586
131.351		595.918		1.161
132.558		395.247		0.511
133.075		353.393		0.290
133.371		333.775		0.598
136.000		353.390		0.226
136.238		297.754		0.232
136.494		396.803		0.737
137.295		278.792		0.267
137.579		353.666		0.691
138.305		297.513		0.255
138.595		445.312		0.964
139.600		296.834		0.488
140.151		597.329		0.946
141.126		445.510		0.226
141.370		353.064		0.250
141.643		472.122		1.260
142.908		419.164		0.255
143.170		445.528		0.551
143.744		597.398		1.225
145.045		501.688		0.267
145.312		529.186		0.499
145.834		709.733		1.271
147.123		599.400		0.244
147.367		633.702		0.551
147.924		597.500		0.998
148.928		670.154		0.708
151.105		710.857		0.795
153.299		710.084		1.602
154.907		674.121		0.273
155.186		599.327		0.279
155.470		671.389		0.679
156.492		445.520		1.039
157.554		596.856		0.958
158.535		471.387		1.086
159.644		393.881		1.004
160.654		373.436		1.045
161.705		394.516		0.482
162.210		445.503		0.546
162.802		471.766		1.445
164.271		597.557		0.389
164.671		528.509		0.383
165.060		471.547		0.522
165.588		444.559		4.557
