6.380		221.050		1.265
7.674		250.293		0.194
7.869		261.012		1.315
9.189		289.789		0.209
9.404		261.669		0.392
9.796		249.484		0.402
10.198		259.451		0.414
10.629		219.079		0.430
11.082		246.107		1.318
12.399		257.323		0.197
12.597		244.803		0.319
12.928		217.851		0.441
13.392		245.814		0.342
13.752		196.316		0.447
14.205		218.042		1.300
15.511		206.605		0.232
15.772		164.062		2.914
20.306		261.016		1.443
21.749		259.691		1.430
23.290		232.197		2.775
26.070		219.346		1.515
27.591		206.288		2.345
30.691		437.631		1.318
32.015		494.855		0.215
32.235		521.203		1.091
33.332		585.587		0.203
33.541		522.696		0.337
33.878		493.881		0.383
34.261		518.870		0.377
34.644		443.143		0.366
35.016		492.451		1.265
36.281		522.259		0.191
36.472		492.274		0.355
36.833		441.428		0.372
37.210		491.758		0.366
37.587		396.538		0.377
37.970		440.171		1.178
39.155		415.633		0.250
39.410		381.891		0.116
39.532		330.903		2.241
42.423		520.596		1.167
43.595		587.062		0.197
43.799		662.256		1.074
44.872		702.427		0.179
45.051		661.609		0.344
45.401		586.933		0.372
45.778		661.748		0.308
46.097		522.204		0.348
46.452		585.771		1.213
47.671		660.850		0.168
47.851		521.399		0.355
48.205		496.297		0.348
48.553		524.215		0.383
49.023		441.090		0.292
49.315		441.020		0.706
50.027		419.148		0.668
50.701		439.739		1.747
53.626		330.073		1.033
54.666		371.982		0.232
54.904		413.340		0.697
55.606		373.482		0.221
55.832		415.069		0.221
56.059		444.827		0.273
56.337		490.877		0.354
56.697		441.740		0.360
57.069		520.477		0.342
57.411		493.094		0.343
57.765		414.255		1.306
59.077		369.033		0.250
59.339		331.261		1.173
60.517		368.054		0.224
60.741		392.989		0.676
61.416		365.257		0.224
61.641		395.935		0.229
61.875		440.987		0.279
62.160		491.600		0.313
62.479		441.603		0.337
62.827		521.025		0.353
63.181		492.653		0.326
63.524		395.690		1.155
64.685		369.684		0.313
65.010		329.989		0.372
65.747		312.047		0.225
65.972		330.223		0.251
66.229		372.801		0.267
66.502		393.764		0.917
67.425		370.519		0.331
67.762		330.757		0.720
68.545		312.558		0.218
68.763		329.939		0.223
68.992		368.308		0.279
69.277		393.088		0.935
70.217		368.995		0.412
70.653		490.630		2.026
72.684		439.185		0.244
72.934		487.551		0.209
73.149		433.714		0.255
73.404		416.678		0.272
73.677		437.327		0.191
73.867		417.067		0.150
74.017		438.794		0.169
74.187		419.667		0.114
74.301		438.852		0.135
74.436		417.004		0.122
74.558		433.751		0.120
74.679		415.939		0.105
74.784		434.971		0.100
74.884		415.925		0.089
74.972		437.084		0.091
75.063		417.199		0.086
75.149		436.285		0.100
75.249		416.388		0.092
75.341		436.038		0.095
75.436		414.456		0.092
75.528		434.072		0.087
75.614		414.186		0.087
75.701		436.295		0.095
75.796		415.730		0.086
75.882		436.234		0.093
75.974		416.424		0.098
76.072		434.585		0.081
76.153		414.079		0.105
76.258		431.864		0.087
76.345		416.777		0.105
76.450		433.236		0.089
76.539		416.342		0.099
76.638		435.984		0.115
76.753		412.663		0.084
76.837		428.128		0.090
76.927		416.734		0.121
77.048		436.251		0.116
77.164		416.703		0.098
77.262		439.156		0.103
77.365		419.697		0.123
77.489		439.246		0.103
77.592		421.201		0.111
77.703		439.096		0.106
77.809		418.175		0.622
79.406		441.769		1.231
80.643		495.422		0.182
80.824		521.060		1.096
81.926		577.496		0.174
82.106		523.672		0.353
82.459		495.991		0.353
82.812		523.693		0.350
83.168		442.669		0.441
83.615		493.930		1.115
84.730		521.124		0.197
84.926		493.535		0.366
85.299		441.167		0.337
85.641		494.401		0.296
85.954		395.915		0.325
86.285		442.357		1.202
87.493		418.229		0.244
87.777		330.095		1.927
90.680		664.179		1.126
91.812		716.197		0.192
92.009		789.950		1.132
93.147		886.644		0.203
93.356		784.001		0.313
93.675		714.872		0.308
93.989		796.859		0.319
94.314		669.120		0.383
94.703		706.195		1.231
95.939		783.564		0.151
96.096		711.688		0.330
96.426		672.204		0.307
96.733		714.659		0.344
97.088		595.935		0.296
97.390		666.897		1.194
98.585		629.165		0.244
98.829		664.489		2.248
101.738		221.209		1.190
102.951		252.668		0.202
103.153		261.807		1.192
104.350		294.313		0.157
104.536		261.441		0.371
104.907		249.772		0.337
105.244		259.306		0.268
105.552		221.746		0.354
105.918		246.244		1.214
107.132		260.237		0.172
107.304		247.881		0.297
107.613		223.548		0.313
107.955		249.184		0.331
108.309		196.732		0.418
108.733		219.197		1.115
109.854		207.397		0.284
110.179		163.502		1.916
112.936		261.071		1.080
114.022		298.280		0.215
114.242		329.449		1.160
115.402		346.728		0.213
115.615		325.460		0.334
115.955		293.728		0.331
116.291		327.338		0.250
116.564		260.661		0.366
116.941		291.025		1.161
118.108		326.370		0.151
118.300		260.864		0.315
118.615		248.902		0.353
118.968		260.827		0.365
119.351		220.403		0.381
119.732		218.758		1.104
120.836		206.104		0.267
121.103		218.379		1.080
122.323		219.820		0.662
123.948		522.306		0.371
124.319		495.851		0.359
124.679		526.718		0.378
125.068		443.822		0.505
125.579		496.262		0.848
126.433		417.678		1.062
127.501		443.752		4.058
