3.547		117.748		0.261
3.895		88.944		0.308
4.267		116.812		0.238
4.592		193.986		0.261
4.888		177.265		0.279
5.283		116.461		0.244
5.561		116.842		0.279
5.904		155.605		0.313
6.258		117.039		2.014
8.858		116.916		0.250
9.160		98.047		0.313
9.526		132.905		0.255
9.839		98.061		0.273
10.188		131.030		0.255
10.519		90.930		0.296
10.855		118.237		0.296
11.215		148.733		0.337
11.558		177.001		2.026
14.205		118.032		0.244
14.495		98.844		0.302
14.855		117.882		0.273
15.209		149.817		0.308
15.557		117.533		0.313
15.894		117.548		0.296
16.213		118.258		0.279
16.544		154.918		0.430
16.980		147.626		1.689
19.470		146.629		0.325
19.824		195.930		0.325
20.161		263.798		0.331
20.503		196.797		0.354
20.863		263.532		0.325
21.235		157.187		0.337
21.577		176.585		0.714
22.343		117.539		2.049
24.985		117.324		0.302
25.310		89.683		0.313
25.681		117.722		0.273
26.024		194.754		0.296
26.349		175.378		0.337
26.738		117.383		0.296
27.057		118.456		0.279
27.405		156.022		0.331
27.765		117.481		2.038
30.441		117.022		0.273
30.766		98.967		0.308
31.121		135.253		0.290
31.475		98.876		0.279
31.829		133.617		0.279
32.160		91.257		0.302
32.491		117.706		0.319
32.879		171.176		0.325
33.210		176.881		2.061
35.898		117.279		0.290
36.270		89.664		0.302
36.606		116.523		0.284
36.949		148.238		0.325
37.280		134.006		0.290
37.634		117.368		0.308
37.970		118.679		0.284
38.301		155.288		0.342
38.643		148.220		2.102
41.343		147.518		0.337
41.703		197.187		0.325
42.034		263.259		0.325
42.376		196.326		0.348
42.731		263.935		0.302
43.073		162.892		0.331
43.410		177.358		0.685
44.170		118.022		1.892
46.515		117.492		2.421
49.348		117.234		2.519
