5.509		186.016		0.514
6.023		249.414		1.466
7.512		221.164		0.441
7.988		194.088		0.981
8.975		185.485		0.969
9.950		164.734		1.010
10.986		123.065		0.882
11.877		294.737		1.016
12.945		196.454		0.911
13.857		149.287		0.932
14.788		148.345		2.348
17.136		146.197		0.430
17.566		195.075		1.358
18.924		247.815		0.424
19.412		147.312		1.881
21.333		147.754		0.923
22.256		147.859		0.911
23.243		124.409		1.329
24.590		110.529		0.406
25.078		97.667		1.045
26.122		194.686		0.839
26.961		185.575		0.467
27.481		146.421		0.389
27.919		121.431		0.377
28.323		165.223		0.464
28.787		166.541		0.476
29.321		148.860		0.363
29.684		140.369		0.996
30.708		186.792		0.894
31.608		210.417		0.789
32.560		140.495		0.731
33.413		125.204		0.842
34.296		139.648		0.430
34.731		146.370		0.522
35.260		166.216		0.911
36.235		110.950		1.521
37.820		165.634		0.476
38.296		165.669		0.476
38.818		123.766		0.348
39.201		165.283		1.724
40.925		165.523		0.952
41.877		165.867		0.938
42.815		165.642		1.007
43.822		165.982		0.952
44.791		147.506		0.392
45.183		148.043		0.421
45.610		195.453		0.415
46.025		184.937		0.427
46.457		165.702		0.412
46.875		187.166		0.459
47.340		196.870		1.768
49.107		196.429		0.560
49.673		186.539		0.313
49.993		167.252		0.877
50.892		221.806		0.882
51.798		195.513		0.929
52.733		185.908		0.377
53.116		165.004		0.476
53.615		146.836		0.412
54.068		139.561		0.372
54.491		122.358		0.412
54.938		195.291		0.511
55.449		186.557		0.958
56.413		196.294		1.138
57.556		218.347		0.940
58.500		149.290		0.650
59.861		184.048		0.493
60.354		247.753		1.277
61.655		221.207		0.354
62.073		196.659		0.981
63.060		166.945		0.737
63.884		123.952		0.789
64.708		186.581		0.993
65.701		146.476		0.940
66.682		111.098		1.132
68.505		147.081		0.261
68.818		140.984		0.348
69.213		125.449		0.807
70.060		146.352		0.459
70.542		183.099		0.499
71.105		146.448		0.859
71.993		110.726		1.637
73.709		147.827		0.734
74.443		148.016		0.819
75.331		123.349		1.265
76.620		110.651		0.377
77.026		98.377		1.283
78.321		148.239		0.377
78.698		148.738		0.871
79.697		123.507		0.708
80.434		185.028		0.453
80.893		207.974		0.395
81.293		219.897		0.877
82.184		247.846		1.205
83.461		125.168		0.386
83.929		110.051		0.911
85.002		124.614		0.714
85.716		139.957		0.377
86.094		146.244		0.418
86.547		164.964		0.969
87.568		110.627		1.358
89.147		165.741		0.351
89.498		165.455		0.322
89.948		123.274		0.261
90.210		123.273		0.853
91.109		196.097		0.845
91.954		162.801		0.932
92.886		165.756		0.816
93.701		165.740		0.906
94.607		166.614		0.920
95.585		146.423		0.386
95.971		146.406		0.345
96.374		248.182		0.395
96.781		221.774		0.424
97.210		197.321		0.418
97.634		187.234		0.534
98.168		146.425		1.161
99.329		146.989		0.459
99.834		193.158		0.369
100.203		185.875		0.432
100.641		165.829		0.920
101.561		222.367		1.245
102.812		196.839		0.464
103.277		187.628		0.453
103.735		165.501		0.424
104.182		146.430		0.421
104.603		130.236		0.441
105.044		124.585		0.444
105.529		196.804		0.511
106.040		187.330		0.949
106.989		195.059		1.065
108.060		218.533		0.813
109.082		147.300		0.787
109.868		147.698		1.657
111.572		140.979		0.534
112.158		124.773		0.447
112.646		146.378		0.586
113.296		195.510		1.022
114.318		148.980		1.132
115.450		147.921		3.140
